Query Sequence Name	Gene ID	Gene Name	Genome ID	Genome Name	Query Start Coord	Query End Coord	Subject Start Coord	Subject End Coord	Bit Score	E-value	Identities	Subject Length	
query3651546	2534713885	copper chaperone	2534681607	Staphylococcus aureus aureus 21196	26	86	6	66	57.0	1e-13	38	68	
query3651546	2539625663	copper chaperone	2537562050	Staphylococcus aureus aureus 21283	26	86	6	66	57.0	1e-13	38	68	
query3651546	2541355631	copper chaperone	2541046986	Staphylococcus aureus aureus 21282	26	86	6	66	57.0	1e-13	38	68	
query3651546	2563996934	copper chaperone	2563366767	Staphylococcus aureus aureus PSP1996	26	86	6	66	57.0	1e-13	38	68	
query3651546	2568693160	copper chaperone	2568526039	Staphylococcus aureus DAR5800	26	86	6	66	57.0	1e-13	38	68	
query3651546	2568901281	copper chaperone	2568526102	Staphylococcus aureus DAR5847	26	86	6	66	57.0	1e-13	38	68	
query3651546	2569294560	copper chaperone	2568526223	Staphylococcus aureus DAR5833	26	86	6	66	57.0	1e-13	38	68	
query3651546	2569515922	copper chaperone	2568526290	Staphylococcus aureus DAR5805	26	86	6	66	57.0	1e-13	38	68	
query3651546	2569760953	copper chaperone	2568526364	Staphylococcus aureus DAR5807	26	86	6	66	57.0	1e-13	38	68	
query3651546	2570093585	copper chaperone	2568526468	Staphylococcus aureus DAR5851	26	86	6	66	57.0	1e-13	38	68	
query3651546	2570153933	copper chaperone	2568526487	Staphylococcus aureus DAR5882	26	86	6	66	57.0	1e-13	38	68	
query3651546	2570164401	copper chaperone	2568526490	Staphylococcus aureus DAR5838	26	86	6	66	57.0	1e-13	38	68	
query3651546	2570281438	copper chaperone	2568526526	Staphylococcus aureus DAR5803	26	86	6	66	57.0	1e-13	38	68	
query3651546	2570461067	copper chaperone	2568526583	Staphylococcus aureus DAR5895	26	86	6	66	57.0	1e-13	38	68	
query3651546	2570572548	copper chaperone	2568526615	Staphylococcus aureus DAR5811	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571163461	copper chaperone	2571042028	Staphylococcus aureus DAR5789	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571188271	copper chaperone	2571042036	Staphylococcus aureus DAR5853	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571290081	copper chaperone	2571042065	Staphylococcus aureus DAR5863	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571346341	copper chaperone	2571042084	Staphylococcus aureus DAR5844	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571526229	copper chaperone	2571042142	Staphylococcus aureus DAR5876	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571593678	copper chaperone	2571042162	Staphylococcus aureus DAR5827	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571892734	copper chaperone	2571042252	Staphylococcus aureus DAR5898	26	86	6	66	57.0	1e-13	38	68	
query3651546	2571933971	copper chaperone	2571042266	Staphylococcus aureus DAR5850	26	86	6	66	57.0	1e-13	38	68	
query3651546	2572061572	copper chaperone	2571042305	Staphylococcus aureus DAR5855	26	86	6	66	57.0	1e-13	38	68	
query3651546	2572956616	copper chaperone	2571042562	Staphylococcus aureus DAR5812	26	86	6	66	57.0	1e-13	38	68	
query3651546	2573092851	copper chaperone	2571042606	Staphylococcus aureus DAR5861	26	86	6	66	57.0	1e-13	38	68	
query3651546	2574633234	copper chaperone	2574179817	Staphylococcus aureus DAR5820	26	86	6	66	57.0	1e-13	38	68	
query3651546	2576258142	copper chaperone	2574180280	Staphylococcus aureus F22893	26	86	6	66	57.0	1e-13	38	68	
query3651546	2576542144	copper chaperone	2574180362	Staphylococcus aureus DAR5843	26	86	6	66	57.0	1e-13	38	68	
query3651546	2576730104	copper chaperone	2574180417	Staphylococcus aureus DAR5866	26	86	6	66	57.0	1e-13	38	68	
query3651546	2576750210	copper chaperone	2574180423	Staphylococcus aureus DAR5862	26	86	6	66	57.0	1e-13	38	68	
query3651546	2577300808	copper chaperone	2576861117	Staphylococcus aureus DAR5825	26	86	6	66	57.0	1e-13	38	68	
query3651546	2577608496	copper chaperone	2576861207	Staphylococcus aureus DAR5858	26	86	6	66	57.0	1e-13	38	68	
query3651546	2577834199	copper chaperone	2576861271	Staphylococcus aureus DAR5808	26	86	6	66	57.0	1e-13	38	68	
query3651546	2577943082	copper chaperone	2576861303	Staphylococcus aureus DAR5840	26	86	6	66	57.0	1e-13	38	68	
query3651546	2578243471	copper chaperone	2576861393	Staphylococcus aureus DAR5829	26	86	6	66	57.0	1e-13	38	68	
query3651546	2584345621	copper chaperone	2582581032	Staphylococcus aureus DAR5836	26	86	6	66	57.0	1e-13	38	68	
query3651546	2584394993	copper chaperone	2582581050	Staphylococcus aureus DAR5839	26	86	6	66	57.0	1e-13	38	68	
query3651546	2584540263	copper chaperone	2582581103	Staphylococcus aureus DAR5857	26	86	6	66	57.0	1e-13	38	68	
query3651546	2584555198	copper chaperone	2582581108	Staphylococcus aureus DAR5849	26	86	6	66	57.0	1e-13	38	68	
query3651546	2584592654	copper chaperone	2582581122	Staphylococcus aureus DAR5797	26	86	6	66	57.0	1e-13	38	68	
query3651546	2598472795	copper chaperone	2597490140	Staphylococcus aureus 29247	26	86	6	66	57.0	1e-13	38	68	
query3651546	2600464113	copper chaperone	2600254959	Staphylococcus aureus DAR5790	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602617753	copper chaperone	2602041683	Staphylococcus aureus DAR5794	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602630035	copper chaperone	2602041688	Staphylococcus aureus DAR5834	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602755420	copper chaperone	2602041743	Staphylococcus aureus DAR3150	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602759300	copper chaperone	2602041744	Staphylococcus aureus DAR3153	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602811707	copper chaperone	2602041763	Staphylococcus aureus DAR5868	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602814253	copper chaperone	2602041764	Staphylococcus aureus DAR5873	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602817110	copper chaperone	2602041766	Staphylococcus aureus DAR5791	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602819294	copper chaperone	2602041767	Staphylococcus aureus DAR5796	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602822026	copper chaperone	2602041768	Staphylococcus aureus DAR5848	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602838881	copper chaperone	2602041774	Staphylococcus aureus DAR5894	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602847733	copper chaperone	2602041777	Staphylococcus aureus DAR5815	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602849272	copper chaperone	2602041778	Staphylococcus aureus DAR5835	26	86	6	66	57.0	1e-13	38	68	
query3651546	2602994506	copper chaperone	2602041836	Staphylococcus aureus DAR3236	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603010577	copper chaperone	2602041842	Staphylococcus aureus DAR5869	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603014711	copper chaperone	2602041843	Staphylococcus aureus DAR5881	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603016456	copper chaperone	2602041844	Staphylococcus aureus DAR5885	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603020512	copper chaperone	2602041845	Staphylococcus aureus DAR5887	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603028300	copper chaperone	2602041848	Staphylococcus aureus DAR5792	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603029957	copper chaperone	2602041849	Staphylococcus aureus DAR5854	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603032742	copper chaperone	2602041850	Staphylococcus aureus DAR5856	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603041220	copper chaperone	2602041854	Staphylococcus aureus DAR5804	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603044933	copper chaperone	2602041855	Staphylococcus aureus DAR5817	26	86	6	66	57.0	1e-13	38	68	
query3651546	2603047600	copper chaperone	2602041856	Staphylococcus aureus DAR5824	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604183663	copper chaperone	2603879591	Staphylococcus aureus DAR5793	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604187567	copper chaperone	2603879592	Staphylococcus aureus DAR5795	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604188739	copper chaperone	2603879593	Staphylococcus aureus DAR5845	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604200398	copper chaperone	2603879597	Staphylococcus aureus DAR5830	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604202812	copper chaperone	2603879598	Staphylococcus aureus DAR5832	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604205841	copper chaperone	2603879599	Staphylococcus aureus DAR5841	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604480095	copper chaperone	2603879681	Staphylococcus aureus DAR3152	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604483837	copper chaperone	2603879682	Staphylococcus aureus DAR3175	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604513940	copper chaperone	2603879693	Staphylococcus aureus DAR5888	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604550920	copper chaperone	2603879705	Staphylococcus aureus DAR133	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604830498	copper chaperone	2603879787	Staphylococcus aureus DAR3148	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604871012	copper chaperone	2603879802	Staphylococcus aureus DAR5878	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604874613	copper chaperone	2603879803	Staphylococcus aureus DAR5884	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604880422	copper chaperone	2603879805	Staphylococcus aureus DAR5891	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604901047	copper chaperone	2603879811	Staphylococcus aureus DAR5859	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604922870	copper chaperone	2603879819	Staphylococcus aureus DAR5809	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604927642	copper chaperone	2603879821	Staphylococcus aureus DAR5828	26	86	6	66	57.0	1e-13	38	68	
query3651546	2604930814	copper chaperone	2603879822	Staphylococcus aureus DAR5831	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605198296	copper chaperone	2603879903	Staphylococcus aureus DAR3143	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605239556	copper chaperone	2603879918	Staphylococcus aureus DAR5880	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605258163	copper chaperone	2603879924	Staphylococcus aureus DAR116	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605270028	copper chaperone	2603879928	Staphylococcus aureus DAR5799	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605273115	copper chaperone	2603879929	Staphylococcus aureus DAR5813	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605276392	copper chaperone	2603879930	Staphylococcus aureus DAR5837	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605582935	copper chaperone	2603880025	Staphylococcus aureus DAR5886	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605616938	copper chaperone	2603880037	Staphylococcus aureus DAR5842	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605620279	copper chaperone	2603880038	Staphylococcus aureus DAR5860	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605623196	copper chaperone	2603880039	Staphylococcus aureus DAR5892	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605625397	copper chaperone	2603880040	Staphylococcus aureus DAR5823	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605628211	copper chaperone	2603880041	Staphylococcus aureus DAR5826	26	86	6	66	57.0	1e-13	38	68	
query3651546	2605963994	copper chaperone	2603880145	Staphylococcus aureus DAR5874	26	86	6	66	57.0	1e-13	38	68	
query3651546	2611160539	copper chaperone	2609460037	Staphylococcus aureus aureus S2395	26	86	6	66	57.0	1e-13	38	68	
query3651546	2611170296	copper chaperone	2609460040	Staphylococcus aureus aureus S2396	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618775509	copper chaperone	2617271095	Staphylococcus aureus aureus MRSA_E1	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618778305	copper chaperone	2617271096	Staphylococcus aureus aureus MRSA_P1	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618844785	copper chaperone	2617271117	Staphylococcus aureus aureus MRSA_P11	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618847611	copper chaperone	2617271118	Staphylococcus aureus aureus MRSA_P12	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618850602	copper chaperone	2617271119	Staphylococcus aureus aureus MRSA_P13	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618853206	copper chaperone	2617271120	Staphylococcus aureus aureus MRSA_P14	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618855584	copper chaperone	2617271121	Staphylococcus aureus aureus MRSA_P2	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618910141	copper chaperone	2617271138	Staphylococcus aureus aureus MRSA_P3	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618912162	copper chaperone	2617271139	Staphylococcus aureus aureus MRSA_P4	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618917139	copper chaperone	2617271140	Staphylococcus aureus aureus MRSA_P5	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618919629	copper chaperone	2617271141	Staphylococcus aureus aureus MRSA_P6	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618921552	copper chaperone	2617271142	Staphylococcus aureus aureus MRSA_P7	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618924170	copper chaperone	2617271143	Staphylococcus aureus aureus MRSA_P8	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618926449	copper chaperone	2617271144	Staphylococcus aureus aureus MRSA_P9	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618929728	copper chaperone	2617271145	Staphylococcus aureus aureus MRSA_S2	26	86	6	66	57.0	1e-13	38	68	
query3651546	2618933673	copper chaperone	2617271146	Staphylococcus aureus aureus MRSA_S3	26	86	6	66	57.0	1e-13	38	68	
query3651546	2619001241	copper chaperone	2617271171	Staphylococcus aureus aureus MRSA_P10	26	86	6	66	57.0	1e-13	38	68	
query3651546	2631772593	copper chaperone	2630968430	Staphylococcus aureus C329	26	86	6	66	57.0	1e-13	38	68	
query3651546	2632990814	copper chaperone	2630968723	Staphylococcus aureus C679	26	86	6	66	57.0	1e-13	38	68	
query3651546	2633691922	copper chaperone	2630968900	Staphylococcus aureus HUV03	26	86	6	66	57.0	1e-13	38	68	
query3651546	2633753771	copper chaperone	2630968916	Staphylococcus aureus E404	26	86	6	66	57.0	1e-13	38	68	
query3651546	2633784180	copper chaperone	2630968923	Staphylococcus aureus HUV01	26	86	6	66	57.0	1e-13	38	68	
query3651546	2635903917	copper chaperone	2634166490	Staphylococcus aureus M120	26	86	6	66	57.0	1e-13	38	68	
query3651546	2636478379	copper chaperone	2636415415	Staphylococcus aureus V1859	26	86	6	66	57.0	1e-13	38	68	
query3651546	2636682200	copper chaperone	2636415465	Staphylococcus aureus HUV07	26	86	6	66	57.0	1e-13	38	68	
query3651546	2637062800	copper chaperone	2636415560	Staphylococcus aureus M109	26	86	6	66	57.0	1e-13	38	68	
query3651546	2637472068	copper chaperone	2636415660	Staphylococcus aureus E396	26	86	6	66	57.0	1e-13	38	68	
query3651546	2638042172	copper chaperone	2636415794	Staphylococcus aureus C186	26	86	6	66	57.0	1e-13	38	68	
query3651546	2638311193	copper chaperone	2636415860	Staphylococcus aureus C1667	26	86	6	66	57.0	1e-13	38	68	
query3651546	2641465444	copper chaperone	2639762968	Staphylococcus aureus C1675	26	86	6	66	57.0	1e-13	38	68	
query3651546	2641529402	copper chaperone	2639762984	Staphylococcus aureus aureus CCM5757	26	86	6	66	57.0	1e-13	38	68	
query3651546	2642323660	copper chaperone	2639763181	Staphylococcus aureus C1058	26	86	6	66	57.0	1e-13	38	68	
query3651546	2649884775	copper chaperone	2648501430	Staphylococcus aureus CA17	26	86	6	66	57.0	1e-13	38	68	
query3651546	2651149079	copper chaperone	2648501757	Staphylococcus aureus M121	26	86	6	66	57.0	1e-13	38	68	
query3651546	2651645723	copper chaperone	2648501879	Staphylococcus aureus C123	26	86	6	66	57.0	1e-13	38	68	
query3651546	2659661369	copper chaperone	2657245611	Staphylococcus aureus aureus MRSA_S17	26	86	6	66	57.0	1e-13	38	68	
query3651546	2665966075	copper chaperone	2663763177	Staphylococcus aureus aureus MRSA_S24	26	86	6	66	57.0	1e-13	38	68	
query3651546	2668861281	copper chaperone	2667527629	Staphylococcus aureus aureus MRSA_S9	26	86	6	66	57.0	1e-13	38	68	
query3651546	2669073146	copper chaperone	2667527689	Staphylococcus aureus aureus MRSA_S2	26	86	6	66	57.0	1e-13	38	68	
query3651546	2672974998	copper chaperone	2671180486	Staphylococcus aureus aureus MRSA_S1	26	86	6	66	57.0	1e-13	38	68	
query3651546	2674168830	copper chaperone	2671180783	Staphylococcus aureus aureus MRSA_S1	26	86	6	66	57.0	1e-13	38	68	
query3651546	2677876435	copper chaperone	2675903414	Staphylococcus aureus CC072	26	86	6	66	57.0	1e-13	38	68	
query3651546	2678306930	copper chaperone	2675903527	Staphylococcus aureus aureus MRSA_S11	26	86	6	66	57.0	1e-13	38	68	
query3651546	2678777693	copper chaperone	2675903651	Staphylococcus aureus aureus MRSA_S13	26	86	6	66	57.0	1e-13	38	68	
query3651546	2684513860	copper chaperone	2681813550	Alicyclobacillus vulcanalis DSM 16176	23	85	3	64	57.0	9e-14	52	67	
query3651546	2684745545	copper chaperone	2684622533	Staphylococcus aureus DD1	26	86	6	66	57.0	1e-13	38	68	
query3651546	2695491872	copper chaperone	2695420319	Staphylococcus aureus NRS105	26	86	6	66	57.0	1e-13	38	68	
query3651546	2703101347	copper chaperone	2700989533	Staphylococcus aureus aureus MRSA_S14	26	86	6	66	57.0	1e-13	38	68	
query3651546	2707713243	copper chaperone	2706794626	Staphylococcus aureus CC6	26	86	6	66	57.0	1e-13	38	68	
query3651546	2707787764	copper chaperone	2706794646	Staphylococcus aureus A2	26	86	6	66	57.0	1e-13	38	68	
query3651546	2707790623	copper chaperone	2706794647	Staphylococcus aureus B8	26	86	6	66	57.0	1e-13	38	68	
query3651546	2716060954	copper chaperone	2713897214	Staphylococcus aureus aureus MRSA_S7	26	86	6	66	57.0	1e-13	38	68	
query3651546	2725004002	copper chaperone	2724679002	Staphylococcus aureus UC50	26	86	6	66	57.0	1e-13	38	68	
query3651546	2726417638	copper chaperone	2724679325	Staphylococcus aureus C6	26	86	6	66	57.0	1e-13	38	68	
query3651546	2735032306	P-type Cu+ transporter	2734482011	Kouleothrix aurantiaca COM-B	20	91	2	73	57.0	7e-12	44	638	
query3651546	2743434192	copper chaperone	2740892434	Staphylococcus aureus 1680	26	86	6	66	57.0	1e-13	38	68	
query3651546	2851990407	copper chaperone	2851987721	Staphylococcus aureus 546	26	86	6	66	57.0	1e-13	38	68	
query3651546	2861115104	copper chaperone	2861112540	Staphylococcus aureus sv. SED CFSAN007850	26	86	6	66	57.0	1e-13	38	68	
query3651546	2505379102	P-type Cu+ transporter	2505313014	Methanosarcinales	22	90	165	233	56.6	5e-12	39	926	
query3651546	2515302218	P-type Cu+ transporter	2515154035	Methanosarcinales	22	90	165	233	56.6	5e-12	39	926	
query3651546	2515323284	P-type Cu+ transporter	2515154041	Methanoperedens ANME-2d (ANME_V10)	22	90	165	233	56.6	5e-12	39	926	
query3651546	2518746033	P-type Cu+ transporter	2518645528	Candidatus Methanoperedens nitroreducens ANME-2d (ANME_V9_SC)	22	90	165	233	56.6	5e-12	39	926	
query3651546	2618676040	P-type Cu+ transporter	2617271069	Candidatus Methanoperedens nitroreducens ANME-2d	22	90	165	233	56.6	5e-12	39	926	
query3651546	2741409068	copper ion binding protein	2740891993	Candidatus Heimdallarchaeota archaeon LC_3	28	91	11	74	56.6	3e-12	39	192	
query3651546	2579988052	periplasmic mercuric ion binding protein	2579778552	Mesorhizobium sp. NBIMC_P2-C4	1	87	2	94	56.2	1e-12	41	99	
query3651546	2581314738	periplasmic mercuric ion binding protein	2579778865	Mesorhizobium sp. NBIMC_P2-C2	1	87	2	94	56.2	9e-13	41	99	
query3651546	2581894705	periplasmic mercuric ion binding protein	2579779004	Mesorhizobium sp. NBIMC_P2-C1	1	87	2	94	56.2	9e-13	41	99	
query3651546	2584187431	periplasmic mercuric ion binding protein	2582580991	Mesorhizobium sp. NBIMC_P2-C3	1	87	2	94	56.2	9e-13	41	99	
query3651546	2732592760	copper chaperone	2731957652	Cytobacillus firmus NBRC 15306	22	85	2	65	56.2	3e-13	39	68	
query3651546	2815111370	copper chaperone	2814123191	Cytobacillus firmus NCTC 10335	22	85	2	65	56.2	3e-13	39	68	
query3651546	2844768152	periplasmic mercuric ion binding protein	2844764314	Mesorhizobium sp. YL-MPnR-2016	1	87	2	94	56.2	9e-13	41	99	
query3651546	2641365985	periplasmic mercuric ion binding protein	2639762945	Nitrospira moscoviensis NSP M-1	20	88	30	108	55.8	1e-12	44	117	
query3651546	2551987302	periplasmic mercuric ion binding protein	2551306146	Afipia birgiae 34632	22	91	25	96	55.5	2e-12	42	109	
query3651546	2624538444	periplasmic mercuric ion binding protein	2623620456	Belnapia rosea MJ22	19	91	23	97	55.5	2e-12	45	97	
query3651546	2629775666	P-type Cu+ transporter	2627853986	Geobacillus sp. 12AMOR1	20	91	70	141	55.5	1e-11	36	798	
query3651546	2745820005	P-type Cu+ transporter	2744054835	Staphylococcus aureus NMR02	23	85	3	65	55.5	1e-11	41	818	
query3651546	2745820006	copper chaperone	2744054835	Staphylococcus aureus NMR02	22	88	2	68	55.5	5e-13	39	71	
query3651546	2839027674	copper chaperone	2839026242	Brevibacillus gelatini DSM 100115	23	86	3	66	55.5	8e-13	39	68	
query3651546	2532826715	P-type Cu+ transporter	2531839257	Enterococcus faecalis TX0645	22	85	72	135	55.1	2e-11	38	828	
query3651546	2560758166	P-type Cu+ transporter	2558860724	Enterococcus faecalis CH19	22	85	72	135	55.1	2e-11	38	828	
query3651546	2560809877	P-type Cu+ transporter	2558860741	Enterococcus faecalis CH136	22	85	72	135	55.1	2e-11	38	828	
query3651546	2560819557	P-type Cu+ transporter	2558860744	Enterococcus faecalis CH116	22	85	72	135	55.1	2e-11	38	828	
query3651546	2563648747	copper chaperone	2563366584	Staphylococcus aureus Bmb9393	19	86	3	69	55.1	6e-13	35	71	
query3651546	2691440414	P-type Cu+ transporter	2690315887	Paenibacillus glucanolyticus SLM1	25	85	7	67	55.1	4e-11	43	804	
query3651546	2776829771	periplasmic mercuric ion binding protein	2775507030	Bradyrhizobium sp. UASWS1016	19	91	22	98	55.1	3e-12	45	98	
query3651546	2776822353	periplasmic mercuric ion binding protein	2775507030	Bradyrhizobium sp. UASWS1016	19	91	22	98	55.1	3e-12	45	98	
query3651546	647733974	P-type Cu+ transporter	647533132	Enterococcus faecalis CH188	22	85	72	135	55.1	2e-11	38	828	
query3651546	2523747851	copper chaperone	2523533549	Jeotgalicoccus marinus DSM 19772	25	86	5	66	54.7	6e-13	40	68	
query3651546	2532193127	copper chaperone	2531839089	Staphylococcus aureus aureus IS-189	26	86	6	66	54.7	8e-13	36	68	
query3651546	2532198881	copper chaperone	2531839091	Staphylococcus aureus aureus IS-157	26	86	6	66	54.7	8e-13	36	68	
query3651546	2534732394	copper chaperone	2534681614	Staphylococcus aureus aureus 21178	26	86	6	66	54.7	8e-13	36	68	
query3651546	2538325854	copper chaperone	2537561706	Staphylococcus aureus aureus IS-125	26	86	6	66	54.7	8e-13	36	68	
query3651546	2541882627	copper chaperone	2541047114	Staphylococcus aureus aureus MRGR3	26	86	6	66	54.7	8e-13	36	68	
query3651546	2554740468	copper chaperone	2554235115	Staphylococcus aureus aureus PS187	26	86	6	66	54.7	7e-13	36	68	
query3651546	2558529246	copper chaperone	2558309057	Staphylococcus aureus aureus Z172	26	86	6	66	54.7	8e-13	36	68	
query3651546	2568958008	copper chaperone	2568526120	Staphylococcus aureus KINW6048	26	86	6	66	54.7	8e-13	36	68	
query3651546	2569934830	copper chaperone	2568526420	Staphylococcus aureus SJOS6072	26	86	6	66	54.7	8e-13	36	68	
query3651546	2571801559	copper chaperone	2571042224	Staphylococcus aureus FVRH6002	26	86	6	66	54.7	8e-13	36	68	
query3651546	2572912231	copper chaperone	2571042550	Staphylococcus aureus UCIM6042	26	86	6	66	54.7	8e-13	36	68	
query3651546	2577109169	copper chaperone	2576861063	Staphylococcus aureus WAMC6102	26	86	6	66	54.7	8e-13	36	68	
query3651546	2590306468	copper chaperone	2588254168	Staphylococcus aureus HST-077	26	86	6	66	54.7	8e-13	36	68	
query3651546	2594342524	copper chaperone	2593338864	Staphylococcus aureus LAMC0011	26	86	6	66	54.7	8e-13	36	68	
query3651546	2594467166	copper chaperone	2593338909	Staphylococcus aureus SJOS6053	26	86	6	66	54.7	8e-13	36	68	
query3651546	2594555879	copper chaperone	2593338941	Staphylococcus aureus UCIM6015	26	86	6	66	54.7	8e-13	36	68	
query3651546	2606310105	copper chaperone	2606217122	Staphylococcus aureus aureus SK1585	26	86	6	66	54.7	7e-13	36	68	
query3651546	2612238375	copper chaperone	2609460269	Staphylococcus aureus CUHK_HK1997	26	86	6	66	54.7	8e-13	36	68	
query3651546	2612285726	copper chaperone	2609460284	Staphylococcus aureus CUHK_HK2007	26	86	6	66	54.7	8e-13	36	68	
query3651546	2656693814	copper chaperone	2654588032	Staphylococcus aureus JS395	26	86	6	66	54.7	7e-13	36	68	
query3651546	2678033161	copper chaperone	2675903453	Staphylococcus aureus aureus Gv88	26	86	6	66	54.7	8e-13	36	68	
query3651546	2685706204	copper chaperone	2684622797	Staphylococcus aureus D90	26	86	6	66	54.7	7e-13	36	68	
query3651546	2685710098	copper chaperone	2684622798	Staphylococcus aureus M996	26	86	6	66	54.7	8e-13	36	68	
query3651546	2685712134	copper chaperone	2684622799	Staphylococcus aureus Na21	26	86	6	66	54.7	8e-13	36	68	
query3651546	2685715335	copper chaperone	2684622800	Staphylococcus aureus NA32	26	86	6	66	54.7	7e-13	36	68	
query3651546	2685729969	copper chaperone	2684622805	Staphylococcus aureus M278	26	86	6	66	54.7	7e-13	36	68	
query3651546	2685733181	copper chaperone	2684622806	Staphylococcus aureus ES26	26	86	6	66	54.7	8e-13	36	68	
query3651546	2686972119	copper chaperone	2684623146	Staphylococcus aureus aureus Be62	26	86	6	66	54.7	8e-13	36	68	
query3651546	2688166921	copper chaperone	2687453279	Staphylococcus aureus aureus HC1340	26	86	6	66	54.7	8e-13	36	68	
query3651546	2688175689	copper chaperone	2687453282	Staphylococcus aureus aureus HC1335	26	86	6	66	54.7	8e-13	36	68	
query3651546	2688533523	copper chaperone	2687453377	Staphylococcus aureus aureus Gv51	26	86	6	66	54.7	8e-13	36	68	
query3651546	2688747161	copper chaperone	2687453427	Staphylococcus aureus V605	26	86	6	66	54.7	8e-13	36	68	
query3651546	2689451148	copper chaperone	2687453603	Staphylococcus aureus V521	26	86	6	66	54.7	8e-13	36	68	
query3651546	2727068087	copper chaperone	2724679507	Staphylococcus aureus TW20	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736144948	copper chaperone	2734482418	Staphylococcus aureus H24	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736152195	copper chaperone	2734482421	Staphylococcus aureus MAL3	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736155749	copper chaperone	2734482422	Staphylococcus aureus H211	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736163213	copper chaperone	2734482424	Staphylococcus aureus MAL119	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736166074	copper chaperone	2734482425	Staphylococcus aureus MAL9	26	86	6	66	54.7	8e-13	36	68	
